"STREET_ID","STREET_NAME","STREET_TYPE","ROAD_LEVEL","CREATED_AT","IS_DELETED","UPDATED_AT"
"4512",Quốc lộ 1,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4513",Quốc lộ 1,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4514",THOI TAM THÔN 5,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4515",THOI TAM THÔN 5,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4516",Nguyễn Xiển,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4517",Xuân Thới 15,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4518",Xuân Thới 15,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4519",Tân Thới Nhất 2,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4520",Nguyễn Văn Bứa,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4521",Bình Quới,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4522",Bình Quới,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4523",Cầu Kinh,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4524",,secondary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4525",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4526",,primary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4527",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4528",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4529",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4530",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4531",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4532",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4533",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4534",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4535",Đường N2,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4536",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4537",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4538",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4539",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4540",Phạm Văn Bạch,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4541",Phạm Văn Bạch,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4542",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4543",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4544",Đường số 3B,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4545",Đường số 3B,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4546",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4547",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4548",Nhà Thờ,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4549",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4550",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4551",,tertiary_link,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4552",Phan Văn Đối,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4553",Phan Văn Đối,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4554",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4555",Đinh Tiên Hoàng,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4556",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4557",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4558",Trần Não,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4559",Trần Não,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4560",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4561",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4562",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4563",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4564",Số 18,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4565",Số 18,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4566",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4567",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4568",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4569",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4570",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4571",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4572",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4573",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4574",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4575",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4576",Phan Văn Hớn,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4577",Phan Văn Hớn,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4578",,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4579",Quốc lộ 1,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4580",Quốc lộ 1,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4581",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4582",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4583",Quốc lộ 1K,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4584",Đường số 3B,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4585",Đường Liên khu 4-5,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4586",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4587",Long Phước,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4588",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4589",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4590",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4591",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4592",Đường số 2,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4593",Đường số 18,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4594",Đường số 18,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4595",Lại Hùng Cường,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4596",Lại Hùng Cường,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4597",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4598",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4599",RAI_65_Q9_007,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4600",RAI_65_Q9_007,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4601",Nguyễn Phúc Nguyên,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4602",Võ Văn Vân,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4603",Phạm Văn Đồng,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4604",,primary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4605",,primary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4606",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4607",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4608",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4609",Ngô Chí Quốc,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4610",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4611",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4612",,secondary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4613",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4614",Đường đất,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4615",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4616",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4617",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4618",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4619",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4620",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4621",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4622",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4623",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4624",Tỉnh lộ 43,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4625",Tỉnh lộ 43,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4626",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4627",,primary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4628",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4629",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4630",,tertiary_link,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4631",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4632",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4633",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4634",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4635",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4636",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4637",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4638",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4639",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4640",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4641",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4642",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4643",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4644",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4645",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4646",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4647",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4648",đường vành đai Sam Sung,secondary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4649",Quốc lộ 1,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4650",Cây Bàng,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4651",Cây Bàng,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4652",Khuất Văn Bức,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4653",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4654",Đường số 2D,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4655",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4656",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4657",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4658",Võ Văn Kiệt,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4659",Võ Văn Kiệt,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4660",Võ Văn Kiệt,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4661",Võ Văn Kiệt,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4662",Xuân Thới 15,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4663",Xuân Thới 7,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4664",Lê Tấn Bê,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4665",Lê Tấn Bê,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4666",Xa lộ Hà Nội,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4667",,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4668",,primary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4669",,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4670",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4671",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4672",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4673",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4674",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4675",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4676",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4677",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4678",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4679",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4680",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4681",An Dương Vương,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4682",An Dương Vương,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4683",Đường số 4,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4684",Đường số 4,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4685",Đường số 4,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4686",Nguyễn Văn Bá,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4687",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4688",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4689",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4690",Đông Hưng Thuận 11,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4691",Nguyễn Văn Bá,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4692",Trường Chinh,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4693",Trường Chinh,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4694",Trường Chinh,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4695",Trường Chinh,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4696",Xuân Thới 15,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4697",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4698",Đào Sư Tích,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4699",Đông Hưng Thuận 42,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4700",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4701",Hương lộ 80,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4702",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4703",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4704",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4705",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4706",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4707",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4708",Kha Vạn Cân,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4709",Kha Vạn Cân,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4710",Phạm Văn Đồng,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4711",Phạm Văn Đồng,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4712",,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4713",Phạm Văn Đồng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4714",Phạm Văn Đồng,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4715",,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4716",Phạm Văn Đồng,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4717",,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4718",,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4719",,tertiary_link,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4720",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4721",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4722",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4723",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4724",Xa Lộ Hà Nội,trunk,1,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4725",Kha Vạn Cân,primary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4726",,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4727",,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4728",,primary_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4729",,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4730",Đường số 2,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4731",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4732",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4733",Kha Vạn Cân,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4734",,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4735",,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4736",,primary,2,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4737",Hưng Nhơn,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4738",Hưng Nhơn,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4739",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4740",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4741",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4742",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4743",Phan Văn Dối,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4744",Số 2,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4745",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4746",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4747",,trunk_link,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4748",Nguyễn Văn Tố,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4749",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4750",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4751",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4752",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4753",An Phú Đông 3,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4754",Ngô Quyền,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4755",Ngô Quyền,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4756",Nguyễn Văn Tố,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4757",Nguyễn Văn Tố,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4758",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4759",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4760",Hiệp Bình,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4761",Hiệp Bình,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4762",Tân Chánh Hiệp 39,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4763",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4764",Đường Vành Đai,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4765",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4766",Nguyễn Xiển,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4767",Nguyễn Xiển,secondary,3,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4768",BÀ Diểm 3,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4769",Nguyễn Thị Sóc,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4770",Nguyễn Thị Sóc,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4771",Hẻm 1014 Tân Kỳ Tân Quý,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4772",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4773",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4774",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4775",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4776",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4777",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4778",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4779",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4780",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4781",,tertiary_link,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4782",,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4783",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4784",Thế Lữ,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4785",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4786",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4787",Tân Long,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4788",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4789",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4790",Đặng Văn Bi,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4791",,tertiary_link,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4792",,tertiary_link,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4793",,tertiary_link,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4794",,tertiary_link,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4795",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4796",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4797",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4798",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4799",Thạnh Lộc 29,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4800",Tô Ngọc Vân,tertiary,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4801",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
"4802",,unclassified,4,2026-05-18 00:00:00.000,0,2026-05-24 05:44:41.000
